transaction_id,timestamp,user_id,session_id,amount_eur,product_category,payment_method,country_code,device_type,ip_address,nb_items,is_new_account,account_age_days,delivery_country,billing_country,is_fraud
TXN-02022,2026-05-15 07:58:46,USR-0460,SESS-57789,8.57,Jeux_video,carte_bancaire,IT,tablet,203.123.23.221,2,False,698,IT,IT,False
TXN-02023,2026-03-07 04:24:34,USR-0372,SESS-88539,33.39,Mode,carte_bancaire,GB,desktop,62.30.69.124,1,False,1592,GB,GB,False
TXN-02024,2026-04-02 02:51:10,USR-0421,SESS-52244,1784.39,Voyages,carte_prepayee,FR,mobile,185.220.98.90,1,True,1,BY,FR,True
TXN-02025,2026-05-01 11:55:22,USR-0356,SESS-33325,40.44,Jeux_video,paypal,FR,mobile,97.235.113.162,1,False,1934,FR,FR,False
TXN-02026,2026-04-14 14:23:28,USR-0537,SESS-92305,24.06,Alimentation,carte_bancaire,DE,mobile,109.111.83.49,2,False,257,DE,DE,False
TXN-02027,2026-05-14 00:43:37,USR-0519,SESS-86971,85.11,Sport,paypal,GB,desktop,49.54.186.234,1,False,1432,GB,GB,False
TXN-02028,2026-04-10 03:20:08,USR-0053,SESS-88634,13.86,Electronique,crypto,IT,mobile,11.125.82.210,1,False,901,IT,IT,False
TXN-02029,2026-04-23 00:02:00,USR-0317,SESS-72670,46.23,Livres,carte_bancaire,NL,desktop,39.253.73.95,4,False,431,NL,NL,False
TXN-02030,2026-05-23 09:15:55,USR-0299,SESS-68464,15.54,Jeux_video,carte_bancaire,FR,mobile,48.155.118.124,5,False,1585,FR,FR,False
TXN-02031,2026-03-25 05:43:43,USR-0097,SESS-35994,85.35,Beaute,carte_bancaire,IT,tablet,32.161.206.1,3,False,1114,IT,IT,False
TXN-02032,2026-03-01 01:48:21,USR-0457,SESS-71426,69.54,Mode,carte_bancaire,FR,tablet,114.98.82.159,1,False,404,FR,FR,False
TXN-02033,2026-04-22 03:51:27,USR-0491,SESS-64195,132.81,Livres,carte_bancaire,FR,desktop,97.10.64.109,3,False,1695,FR,FR,False
TXN-02034,2026-03-06 17:21:22,USR-0538,SESS-80028,9.82,Mode,paypal,DE,mobile,103.228.84.146,1,False,1681,DE,DE,False
TXN-02035,2026-05-14 06:50:32,USR-0013,SESS-10706,70.23,Sport,carte_bancaire,BE,mobile,144.162.167.161,3,False,1637,BE,BE,False
TXN-02036,2026-03-13 13:01:27,USR-0117,SESS-28330,76.96,Bijoux,virement,ES,mobile,119.175.231.204,4,False,1664,ES,ES,False
TXN-02037,2026-03-16 06:56:37,USR-0576,SESS-56990,17.75,Bijoux,carte_prepayee,CH,mobile,169.86.31.112,3,False,524,CH,CH,False
TXN-02038,2026-04-13 23:15:53,USR-0590,SESS-36246,91.01,Sport,paypal,FR,mobile,175.41.235.69,1,False,587,FR,FR,False
TXN-02039,2026-03-19 21:33:40,USR-0587,SESS-42779,42.87,Alimentation,paypal,PT,mobile,163.98.127.1,2,False,1455,PT,PT,False
TXN-02040,2026-04-23 02:44:02,USR-0046,SESS-34030,38.98,Alimentation,virement,FR,desktop,78.247.72.227,1,False,1447,FR,FR,False
TXN-02041,2026-03-08 09:47:37,USR-0563,SESS-73802,25.13,Beaute,crypto,FR,desktop,191.204.207.34,2,False,1641,FR,FR,False
TXN-02042,2026-05-10 09:48:02,USR-0278,SESS-97166,59.04,Mode,virement,DE,mobile,57.119.119.207,1,False,320,DE,DE,False
TXN-02043,2026-05-05 13:41:50,USR-0376,SESS-85446,19.13,Maison,paypal,FR,desktop,74.227.18.127,3,False,1577,FR,FR,False
TXN-02044,2026-03-04 13:35:03,USR-0405,SESS-80819,38.82,Jeux_video,carte_bancaire,IT,desktop,11.31.223.41,6,False,140,IT,IT,False
TXN-02045,2026-04-12 09:01:51,USR-0538,SESS-42383,95.54,Voyages,carte_bancaire,FR,mobile,70.162.145.170,2,False,1023,FR,FR,False
TXN-02046,2026-05-01 09:09:39,USR-0484,SESS-66134,65.85,Bijoux,paypal,FR,desktop,120.233.4.225,1,False,255,FR,FR,False
TXN-02047,2026-03-31 03:27:41,USR-0253,SESS-87970,36.75,Sport,carte_bancaire,FR,mobile,184.125.26.201,6,False,1006,FR,FR,False
TXN-02048,2026-03-26 23:13:54,USR-0077,SESS-61072,127.06,Livres,paypal,FR,mobile,112.166.250.24,4,False,1130,FR,FR,False
TXN-02049,2026-04-15 10:26:27,USR-0523,SESS-68461,494.98,Electronique,carte_prepayee,FR,mobile,45.142.16.249,2,True,5,RO,FR,True
TXN-02050,2026-03-02 20:17:47,USR-0390,SESS-11564,14.32,Bijoux,paypal,IT,mobile,49.111.0.128,1,False,1111,IT,IT,False
TXN-02051,2026-03-16 12:21:27,USR-0330,SESS-76409,55.2,Mode,carte_bancaire,DE,desktop,156.209.178.128,1,False,1241,DE,DE,False
TXN-02052,2026-03-18 08:16:19,USR-0416,SESS-83383,59.14,Beaute,carte_bancaire,ES,mobile,124.86.94.183,2,False,1535,ES,ES,False
TXN-02053,2026-04-15 06:38:32,USR-0250,SESS-45912,137.06,Mode,virement,FR,desktop,149.148.47.169,1,False,307,FR,FR,False
TXN-02054,2026-03-23 16:28:54,USR-0532,SESS-93832,80.76,Sport,paypal,CH,mobile,189.224.83.215,8,False,1172,CH,CH,False
TXN-02055,2026-05-02 10:27:53,USR-0228,SESS-95116,25.09,Mode,carte_bancaire,ES,desktop,177.156.192.81,3,False,1867,ES,ES,False
TXN-02056,2026-03-11 22:27:23,USR-0190,SESS-15361,87.35,Jeux_video,carte_bancaire,DE,tablet,175.202.96.239,1,False,1445,DE,DE,False
TXN-02057,2026-03-27 11:09:21,USR-0540,SESS-44620,95.16,Maison,crypto,BE,mobile,112.155.177.117,1,False,1446,BE,BE,False
TXN-02058,2026-04-04 19:16:07,USR-0471,SESS-42195,73.66,,paypal,ES,mobile,102.135.121.47,2,False,1866,ES,ES,False
TXN-02059,2026-03-11 09:05:14,USR-0371,SESS-95854,28.51,Alimentation,paypal,FR,desktop,11.5.153.248,3,False,1307,FR,FR,False
TXN-02060,2026-04-03 18:02:36,USR-0273,SESS-91839,107.4,Mode,carte_bancaire,CH,mobile,11.122.248.52,5,False,1894,CH,CH,False
TXN-02061,2026-03-29 22:02:03,USR-0579,SESS-86831,8.44,Sport,carte_prepayee,ES,desktop,48.205.230.146,9,False,31,ES,ES,False
TXN-02062,2026-05-13 04:24:58,USR-0493,SESS-88192,32.87,Livres,virement,FR,desktop,72.176.165.27,3,False,1194,FR,FR,False
TXN-02063,2026-04-25 00:45:04,USR-0410,SESS-59374,17.3,Sport,paypal,BE,desktop,164.209.40.74,5,False,629,BE,BE,False
TXN-02064,2026-04-12 22:35:00,USR-0553,SESS-22468,14.94,Bijoux,carte_bancaire,GB,mobile,75.156.250.23,2,False,1900,GB,GB,False
TXN-02065,2026-05-10 12:30:56,USR-0484,SESS-27978,26.78,Mode,virement,NL,tablet,22.204.136.45,1,False,1776,NL,NL,False
TXN-02066,2026-04-16 05:18:11,USR-0186,SESS-63965,43.49,Mode,paypal,FR,desktop,105.109.190.72,2,False,1276,FR,FR,False
TXN-02067,2026-03-07 09:00:56,USR-0235,SESS-10709,88.77,Jeux_video,carte_bancaire,GB,mobile,15.183.153.101,3,False,353,GB,GB,False
TXN-02068,2026-04-05 12:00:33,USR-0046,SESS-54812,115.13,Voyages,carte_bancaire,DE,tablet,115.134.219.113,2,False,616,DE,DE,False
TXN-02069,2026-03-17 19:49:25,USR-0556,SESS-71573,421.24,Sport,paypal,US,mobile,144.208.184.240,3,False,1362,US,US,False
TXN-02070,2026-03-20 13:17:32,USR-0388,SESS-33548,96.59,Maison,paypal,ES,desktop,73.173.61.53,1,False,212,ES,ES,False
TXN-02071,2026-04-25 03:58:55,USR-0593,SESS-17683,101.23,Alimentation,paypal,FR,tablet,76.253.208.143,3,False,1270,FR,FR,False
TXN-02072,2026-03-14 12:15:45,USR-0175,SESS-22226,559.0,Electronique,carte_prepayee,FR,mobile,45.142.226.152,1,True,6,UA,FR,True
TXN-02073,2026-04-17 01:03:58,USR-0301,SESS-85616,218.68,Electronique,carte_prepayee,FR,mobile,185.220.86.5,1,True,2,XK,FR,True
TXN-02074,2026-04-14 03:21:06,USR-0478,SESS-68554,33.06,Livres,paypal,FR,desktop,148.252.83.8,3,False,498,FR,FR,False
TXN-02075,2026-05-09 22:38:31,USR-0352,SESS-62066,76.81,Sport,carte_bancaire,FR,mobile,193.145.43.201,1,False,1188,FR,FR,False
TXN-02076,2026-03-16 14:28:11,USR-0438,SESS-96736,53.15,Alimentation,carte_bancaire,DE,mobile,181.2.52.121,1,False,1667,DE,DE,False
TXN-02077,2026-04-06 11:02:02,USR-0291,SESS-37945,58.14,Mode,paypal,FR,mobile,76.2.90.144,3,False,713,FR,FR,False
TXN-02078,2026-05-17 01:05:04,USR-0327,SESS-54772,121.64,Livres,virement,US,mobile,143.107.72.187,3,False,31,US,US,False
TXN-02079,2026-05-08 11:29:35,USR-0374,SESS-63326,28.58,Mode,paypal,NL,tablet,60.146.225.225,1,False,1613,NL,NL,False
TXN-02080,2026-04-15 10:40:27,USR-0523,SESS-84836,516.46,Electronique,carte_prepayee,FR,mobile,199.249.148.210,1,True,4,XK,FR,True
TXN-02081,2026-05-11 11:33:20,USR-0146,SESS-61298,12.1,Alimentation,paypal,DE,tablet,25.213.82.68,2,False,815,DE,DE,False
TXN-02082,2026-04-10 12:34:52,USR-0100,SESS-45266,13.62,Bijoux,paypal,FR,desktop,,4,False,1995,FR,FR,False
TXN-02083,2026-04-23 09:58:41,USR-0539,SESS-99950,23.16,Electronique,carte_bancaire,ES,desktop,128.88.212.218,3,False,1659,PT,ES,False
TXN-02084,2026-03-09 17:25:30,USR-0458,SESS-28286,63.69,Electronique,carte_bancaire,BE,desktop,141.131.198.175,3,False,122,BE,BE,False
TXN-02085,2026-05-11 19:11:11,USR-0091,SESS-49351,49.97,Voyages,carte_bancaire,FR,desktop,145.249.77.112,5,False,1030,FR,FR,False
TXN-02086,2026-05-03 13:10:42,USR-0361,SESS-83759,21.24,Mode,paypal,GB,desktop,10.189.85.179,2,False,1185,GB,GB,False
TXN-02087,2026-03-09 13:24:47,USR-0365,SESS-35547,6.07,Sport,paypal,ES,tablet,189.222.128.102,4,False,915,ES,ES,False
TXN-02088,2026-05-14 23:16:01,USR-0094,SESS-49843,11.54,Alimentation,carte_bancaire,DE,desktop,169.210.99.139,3,False,714,DE,DE,False
TXN-02089,2026-03-02 02:10:55,USR-0372,SESS-36334,23.16,Bijoux,carte_bancaire,IT,desktop,48.146.11.183,4,False,88,IT,IT,False
TXN-02090,2026-05-14 14:17:34,USR-0514,SESS-65628,66.64,Jeux_video,carte_bancaire,GB,desktop,110.187.101.146,2,False,1124,GB,GB,False
TXN-02091,2026-05-24 09:50:12,USR-0416,SESS-39983,52.32,Sport,carte_bancaire,DE,desktop,35.153.244.217,3,False,558,DE,DE,False
TXN-02092,2026-04-30 01:15:45,USR-0110,SESS-87447,39.89,Beaute,paypal,FR,mobile,67.111.158.147,1,False,754,FR,FR,False
TXN-02093,2026-04-19 05:56:13,USR-0326,SESS-97226,34.53,Electronique,paypal,DE,desktop,50.113.27.167,1,False,1351,DE,DE,False
TXN-02094,2026-03-19 21:00:29,USR-0023,SESS-32705,16.88,Bijoux,carte_prepayee,NL,mobile,69.96.82.165,2,False,777,NL,NL,False
TXN-02095,2026-04-20 13:23:39,USR-0348,SESS-53897,291.85,Maison,carte_bancaire,FR,desktop,68.86.2.48,2,False,136,FR,FR,False
TXN-02096,2026-03-11 01:28:08,USR-0420,SESS-34918,13.06,Voyages,carte_bancaire,ES,mobile,122.169.42.182,2,False,1735,ES,ES,False
TXN-02097,2026-04-24 10:16:11,USR-0363,SESS-26752,121.08,Alimentation,paypal,CH,desktop,162.84.202.200,3,False,747,CH,CH,False
TXN-02098,2026-05-21 13:33:15,USR-0279,SESS-34646,9.0,Sport,paypal,IT,tablet,35.107.174.76,3,False,383,IT,IT,False
TXN-02099,2026-04-23 18:10:43,USR-0317,SESS-40534,7.57,Jeux_video,paypal,FR,mobile,134.50.156.181,1,False,909,FR,FR,False
TXN-02100,2026-03-14 15:50:13,USR-0472,SESS-86991,70.43,Maison,carte_bancaire,CH,desktop,23.134.239.106,2,False,925,CH,CH,False
TXN-02101,2026-03-12 04:30:50,USR-0075,SESS-91068,29.0,Beaute,carte_bancaire,BE,desktop,24.11.206.35,2,False,88,BE,BE,False
TXN-02102,2026-05-17 14:20:31,USR-0476,SESS-92225,116.21,Voyages,carte_bancaire,FR,tablet,203.88.250.199,3,False,423,FR,FR,False
TXN-02103,2026-04-09 03:29:32,USR-0199,SESS-40658,94.78,Beaute,paypal,ES,desktop,,2,False,551,ES,ES,False
TXN-02104,2026-03-14 11:47:45,USR-0175,SESS-67554,384.65,Electronique,carte_prepayee,FR,mobile,178.175.167.69,1,True,5,MD,FR,True
TXN-02105,2026-03-22 12:54:11,USR-0491,SESS-23916,65.38,Alimentation,virement,FR,desktop,83.153.84.196,2,False,896,FR,FR,False
TXN-02106,2026-05-13 17:29:43,USR-0018,SESS-13075,29.88,Alimentation,carte_bancaire,CH,desktop,90.179.245.169,6,False,1258,CH,CH,False
TXN-02107,2026-05-09 14:06:42,USR-0325,SESS-68946,31.47,Sport,carte_bancaire,GB,mobile,153.231.40.220,3,False,91,GB,GB,False
TXN-02108,2026-05-09 20:17:14,USR-0221,SESS-68113,11.2,Alimentation,carte_bancaire,FR,desktop,90.3.128.96,2,False,1454,FR,FR,False
TXN-02109,2026-04-24 18:24:11,USR-0181,SESS-47368,17.96,Jeux_video,carte_bancaire,IT,mobile,160.21.228.127,2,False,996,IT,IT,False
TXN-02110,2026-04-02 01:11:04,USR-0224,SESS-58611,119.41,Alimentation,crypto,IT,mobile,140.57.155.143,2,False,1712,IT,IT,False
TXN-02111,2026-04-15 02:57:15,USR-0260,SESS-93542,30.81,Electronique,paypal,ES,desktop,70.63.147.6,1,False,1527,ES,ES,False
TXN-02112,2026-04-14 23:24:45,USR-0278,SESS-46430,68.5,Alimentation,carte_bancaire,FR,desktop,127.192.131.196,2,False,433,FR,FR,False
TXN-02113,2026-03-29 10:00:20,USR-0129,SESS-34753,95.79,Voyages,paypal,BE,desktop,46.58.72.131,4,False,1789,BE,BE,False
TXN-02114,2026-04-10 09:16:26,USR-0418,SESS-20091,15.82,Mode,carte_bancaire,GB,tablet,68.46.223.187,2,False,1925,GB,GB,False
TXN-02115,2026-04-16 23:48:33,USR-0128,SESS-98776,34.93,Voyages,carte_bancaire,BE,mobile,107.18.31.5,3,False,603,BE,BE,False
TXN-02116,2026-04-08 20:51:31,USR-0266,SESS-95200,10.91,Voyages,virement,FR,desktop,72.4.94.168,1,False,1108,FR,FR,False
TXN-02117,2026-05-12 23:11:10,USR-0036,SESS-15318,28.46,Bijoux,carte_bancaire,FR,mobile,138.230.34.135,8,False,1311,FR,FR,False
TXN-02118,2026-04-24 21:22:02,USR-0214,SESS-19343,34.91,Livres,crypto,IT,mobile,182.50.133.61,3,False,711,IT,IT,False
TXN-02119,2026-03-30 17:03:30,USR-0073,SESS-92851,30.1,Beaute,carte_bancaire,FR,tablet,87.163.172.114,2,False,1503,FR,FR,False
TXN-02120,2026-04-12 15:58:20,USR-0160,SESS-58524,649.04,Maison,paypal,ES,mobile,87.39.221.161,6,False,239,ES,ES,False
TXN-02121,2026-03-18 20:07:52,USR-0322,SESS-49685,93.74,Sport,carte_bancaire,BE,desktop,107.6.123.254,2,False,1512,BE,BE,False
TXN-02122,2026-05-08 10:41:07,USR-0565,SESS-47189,53.98,Alimentation,carte_bancaire,IT,desktop,58.128.169.15,1,False,801,IT,IT,False
TXN-02123,2026-05-23 14:15:54,USR-0073,SESS-41289,35.91,Maison,carte_bancaire,FR,mobile,,4,False,1167,FR,FR,False
TXN-02124,2026-05-07 12:41:19,USR-0081,SESS-44189,8.81,Jeux_video,virement,FR,desktop,71.121.45.50,1,False,1333,FR,FR,False
TXN-02125,2026-04-03 00:20:20,USR-0576,SESS-28412,34.51,Maison,virement,FR,desktop,90.196.182.179,1,False,1337,FR,FR,False
TXN-02126,2026-05-22 21:16:01,USR-0263,SESS-79745,35.26,Jeux_video,paypal,FR,tablet,15.48.93.169,1,False,1390,FR,FR,False
TXN-02127,2026-04-15 14:45:07,USR-0080,SESS-73490,6.89,Voyages,paypal,FR,mobile,35.105.148.125,2,False,376,FR,FR,False
TXN-02128,2026-05-17 02:34:36,USR-0569,SESS-55719,39.1,Electronique,carte_bancaire,DE,desktop,37.226.98.159,4,False,1765,DE,DE,False
TXN-02129,2026-05-17 12:12:59,USR-0076,SESS-86986,12.87,Sport,carte_bancaire,IT,mobile,140.162.215.209,4,False,364,IT,IT,False
TXN-02130,2026-03-14 15:40:58,USR-0112,SESS-22137,2322.73,Voyages,crypto,DE,mobile,45.142.42.36,2,True,4,MD,DE,True
TXN-02131,2026-03-16 04:22:21,USR-0335,SESS-75746,92.64,Sport,carte_bancaire,ES,tablet,24.233.177.171,1,False,1572,PT,ES,False
TXN-02132,2026-03-02 07:43:59,USR-0285,SESS-27893,200.4,Voyages,carte_bancaire,FR,desktop,96.119.172.214,1,False,1023,FR,FR,False
TXN-02133,2026-03-08 20:07:10,USR-0381,SESS-99295,29.73,Voyages,carte_bancaire,ES,mobile,110.87.246.90,4,False,370,ES,ES,False
TXN-02134,2026-03-14 10:32:30,USR-0350,SESS-29543,111.31,,paypal,FR,desktop,128.219.126.23,3,False,529,FR,FR,False
TXN-02135,2026-04-01 09:27:46,USR-0565,SESS-82517,158.53,Beaute,carte_bancaire,FR,mobile,26.71.252.180,1,False,232,FR,FR,False
TXN-02136,2026-05-12 13:29:34,USR-0287,SESS-93216,25.96,Voyages,carte_bancaire,FR,mobile,51.1.203.124,3,False,54,FR,FR,False
TXN-02137,2026-04-28 18:49:01,USR-0116,SESS-37698,58.7,Maison,carte_bancaire,IT,mobile,16.186.171.207,2,False,1191,IT,IT,False
TXN-02138,2026-03-26 18:18:35,USR-0361,SESS-93244,55.68,Sport,virement,FR,desktop,142.43.0.93,1,False,1479,FR,FR,False
TXN-02139,2026-05-05 20:45:38,USR-0184,SESS-19242,28.04,Electronique,carte_bancaire,FR,desktop,129.1.79.183,5,False,1822,FR,FR,False
TXN-02140,2026-04-15 20:50:17,USR-0252,SESS-42071,52.57,Bijoux,carte_bancaire,ES,tablet,145.243.50.147,1,False,318,ES,ES,False
TXN-02141,2026-03-28 02:03:13,USR-0230,SESS-31477,144.89,Livres,carte_bancaire,DE,desktop,96.18.47.95,4,False,432,DE,DE,False
TXN-02142,2026-03-07 12:23:03,USR-0226,SESS-98222,138.04,Bijoux,carte_bancaire,FR,desktop,175.189.41.118,3,False,1884,FR,FR,False
TXN-02143,2026-04-19 12:57:12,USR-0077,SESS-76631,79.68,Alimentation,carte_bancaire,DE,desktop,52.194.41.174,2,False,1712,DE,DE,False
TXN-02144,2026-05-20 18:46:26,USR-0225,SESS-55547,26.69,Voyages,crypto,ES,mobile,140.43.116.125,3,False,1383,ES,ES,False
TXN-02145,2026-05-09 18:33:21,USR-0324,SESS-23127,40.09,Electronique,paypal,ES,mobile,144.91.82.113,1,False,1752,ES,ES,False
TXN-02146,2026-03-09 14:19:07,USR-0552,SESS-46847,265.52,Mode,carte_bancaire,FR,desktop,146.44.237.20,3,False,1914,FR,FR,False
TXN-02147,2026-04-17 00:34:45,USR-0304,SESS-60953,137.42,Electronique,paypal,ES,desktop,198.138.209.171,1,False,949,ES,ES,False
TXN-02148,2026-05-14 18:03:57,USR-0457,SESS-26143,41.18,Jeux_video,carte_bancaire,NL,mobile,126.208.83.15,1,False,678,NL,NL,False
TXN-02149,2026-03-17 10:08:08,USR-0356,SESS-45289,9.26,Bijoux,carte_bancaire,IT,mobile,132.202.17.52,3,False,84,IT,IT,False
TXN-02150,2026-05-23 15:29:14,USR-0300,SESS-85982,15.81,Mode,carte_bancaire,GB,mobile,79.86.185.107,3,False,1365,GB,GB,False
TXN-02151,2026-03-23 08:30:30,USR-0261,SESS-82627,32.03,Voyages,paypal,DE,mobile,14.51.104.28,2,False,1269,DE,DE,False
TXN-02152,2026-05-17 10:44:24,USR-0398,SESS-81970,12.73,Mode,carte_bancaire,BE,desktop,121.201.109.45,6,False,1095,BE,BE,False
TXN-02153,2026-04-19 18:13:38,USR-0448,SESS-28043,58.09,Mode,carte_bancaire,FR,mobile,151.175.180.129,4,False,1245,FR,FR,False
TXN-02154,2026-05-16 10:01:26,USR-0188,SESS-36518,44.07,Beaute,carte_bancaire,FR,mobile,77.3.236.230,5,False,1732,FR,FR,False
TXN-02155,2026-05-11 23:16:03,USR-0497,SESS-57705,145.78,Jeux_video,carte_bancaire,FR,mobile,129.26.192.139,3,False,849,FR,FR,False
TXN-02156,2026-05-22 15:10:16,USR-0028,SESS-99526,15.13,Beaute,crypto,FR,tablet,123.121.18.143,2,False,419,FR,FR,False
TXN-02157,2026-04-28 03:07:20,USR-0196,SESS-68923,19.77,Beaute,carte_bancaire,FR,mobile,132.177.142.105,2,False,141,FR,FR,False
TXN-02158,2026-03-23 05:01:34,USR-0142,SESS-11150,153.67,Maison,carte_bancaire,GB,mobile,45.42.77.196,2,False,156,GB,GB,False
TXN-02159,2026-04-05 17:56:35,USR-0284,SESS-34649,144.73,Maison,carte_bancaire,FR,mobile,185.190.77.39,2,False,94,FR,FR,False
TXN-02160,2026-05-23 05:34:39,USR-0375,SESS-39060,79.35,Sport,virement,FR,mobile,111.123.144.179,2,False,469,FR,FR,False
TXN-02161,2026-05-14 10:21:11,USR-0255,SESS-60116,102.17,Alimentation,paypal,IT,desktop,159.75.251.76,3,False,318,IT,IT,False
TXN-02162,2026-04-19 05:22:52,USR-0088,SESS-82402,8.94,Maison,carte_bancaire,FR,mobile,115.92.222.77,1,False,40,FR,FR,False
TXN-02163,2026-04-18 07:41:27,USR-0323,SESS-97818,114.52,Beaute,paypal,DE,desktop,83.204.129.96,3,False,1179,DE,DE,False
TXN-02164,2026-05-16 04:57:56,USR-0257,SESS-82518,29.86,Beaute,carte_bancaire,FR,desktop,51.136.237.75,3,False,1343,FR,FR,False
TXN-02165,2026-04-07 05:49:45,USR-0128,SESS-96789,60.61,Jeux_video,carte_bancaire,FR,mobile,43.187.48.119,4,False,618,FR,FR,False
TXN-02166,2026-03-23 22:28:49,USR-0202,SESS-70874,54.18,Alimentation,carte_bancaire,FR,mobile,145.127.200.160,4,False,16,FR,FR,False
TXN-02167,2026-05-14 19:14:49,USR-0555,SESS-93898,18.0,Electronique,virement,DE,desktop,89.86.15.159,2,False,1337,DE,DE,False
TXN-02168,2026-04-09 08:38:06,USR-0053,SESS-83234,136.73,Alimentation,carte_bancaire,GB,desktop,179.3.12.20,6,False,492,GB,GB,False
TXN-02169,2026-04-22 01:58:50,USR-0463,SESS-87300,28.63,Livres,paypal,ES,mobile,35.30.52.200,3,False,970,ES,ES,False
TXN-02170,2026-05-07 10:09:23,USR-0107,SESS-57437,51.83,Beaute,carte_bancaire,CH,desktop,175.229.249.174,4,False,256,CH,CH,False
TXN-02171,2026-03-01 06:09:10,USR-0096,SESS-67290,115.81,Maison,virement,ES,mobile,,3,False,1248,ES,ES,False
TXN-02172,2026-05-23 20:53:01,USR-0525,SESS-27295,9.97,Maison,carte_bancaire,FR,mobile,163.252.93.88,6,False,1509,FR,FR,False
TXN-02173,2026-04-27 05:41:21,USR-0538,SESS-63127,48.62,Bijoux,crypto,BE,mobile,25.83.175.68,3,False,746,BE,BE,False
TXN-02174,2026-03-22 08:20:33,USR-0382,SESS-95131,271.96,Maison,crypto,DE,mobile,132.106.179.69,4,False,1601,DE,DE,False
TXN-02175,2026-03-22 00:21:11,USR-0079,SESS-65134,5.0,Jeux_video,paypal,FR,mobile,184.44.107.124,6,False,1973,FR,FR,False
TXN-02176,2026-05-12 04:20:59,USR-0520,SESS-80143,6.84,Jeux_video,carte_bancaire,IT,desktop,193.15.111.106,1,False,482,IT,IT,False
TXN-02177,2026-03-15 20:06:36,USR-0262,SESS-96339,11.64,Alimentation,paypal,BE,desktop,151.48.174.157,5,False,1030,BE,BE,False
TXN-02178,2026-05-02 20:36:48,USR-0056,SESS-34049,85.81,Alimentation,carte_bancaire,FR,mobile,170.57.43.116,2,False,343,FR,FR,False
TXN-02179,2026-03-14 11:31:45,USR-0175,SESS-65801,278.3,Electronique,carte_prepayee,FR,mobile,199.249.28.227,2,True,0,XK,FR,True
TXN-02180,2026-04-03 11:20:25,USR-0098,SESS-31448,5.0,Livres,crypto,DE,mobile,163.85.212.199,2,False,1710,DE,DE,False
TXN-02181,2026-04-30 16:02:18,USR-0054,SESS-94356,109.33,Maison,paypal,ES,mobile,116.49.20.206,2,False,1498,ES,ES,False
TXN-02182,2026-05-03 09:25:02,USR-0236,SESS-27763,6.22,Livres,carte_bancaire,FR,desktop,36.38.53.209,3,False,1662,FR,FR,False
TXN-02183,2026-04-26 00:29:40,USR-0490,SESS-24790,118.67,Voyages,carte_bancaire,FR,desktop,124.114.43.29,2,False,193,FR,FR,False
TXN-02184,2026-03-18 06:21:20,USR-0331,SESS-32836,10.17,Sport,carte_bancaire,NL,mobile,34.152.25.76,6,False,743,NL,NL,False
TXN-02185,2026-04-08 00:41:22,USR-0396,SESS-55278,22.73,Jeux_video,paypal,FR,desktop,127.148.249.28,2,False,1927,FR,FR,False
TXN-02186,2026-05-14 07:25:46,USR-0338,SESS-51147,131.5,Maison,carte_bancaire,FR,mobile,192.127.196.76,2,False,226,FR,FR,False
TXN-02187,2026-04-28 11:49:08,USR-0542,SESS-72573,42.11,Mode,carte_bancaire,ES,desktop,172.2.195.229,3,False,666,ES,ES,False
TXN-02188,2026-04-10 05:51:56,USR-0075,SESS-26833,23.36,Sport,carte_bancaire,GB,desktop,163.247.111.217,9,False,523,GB,GB,False
TXN-02189,2026-03-30 15:35:40,USR-0233,SESS-48769,45.64,Alimentation,carte_bancaire,NL,desktop,184.45.172.76,1,False,1090,NL,NL,False
TXN-02190,2026-04-25 21:26:53,USR-0224,SESS-12151,66.57,Sport,paypal,FR,desktop,197.184.117.2,4,False,305,FR,FR,False
TXN-02191,2026-05-07 00:26:38,USR-0543,SESS-81390,34.62,Sport,crypto,ES,mobile,61.96.135.142,2,False,1474,ES,ES,False
TXN-02192,2026-05-13 04:20:12,USR-0007,SESS-73311,34.89,,carte_bancaire,GB,desktop,45.49.238.32,3,False,439,GB,GB,False
TXN-02193,2026-05-23 11:29:03,USR-0485,SESS-18280,20.91,Mode,virement,FR,mobile,36.32.227.153,4,False,1345,FR,FR,False
TXN-02194,2026-03-05 08:44:34,USR-0302,SESS-93125,6.85,Maison,crypto,DE,mobile,154.75.155.179,2,False,1835,DE,DE,False
TXN-02195,2026-03-04 09:18:16,USR-0232,SESS-30485,43.76,Jeux_video,paypal,FR,desktop,175.177.81.176,2,False,1165,FR,FR,False
TXN-02196,2026-05-11 11:58:59,USR-0117,SESS-47837,93.91,Voyages,carte_bancaire,FR,desktop,185.186.166.19,1,False,849,FR,FR,False
TXN-02197,2026-03-01 01:59:26,USR-0236,SESS-90454,19.95,Alimentation,carte_bancaire,DE,mobile,24.64.239.229,2,False,1401,DE,DE,False
TXN-02198,2026-03-04 04:46:26,USR-0455,SESS-99878,5.0,Maison,carte_bancaire,IT,desktop,185.155.255.104,2,False,1306,IT,IT,False
TXN-02199,2026-03-13 07:43:56,USR-0383,SESS-27942,164.71,Sport,virement,GB,,176.181.132.64,2,False,971,GB,GB,False
TXN-02200,2026-05-21 02:44:09,USR-0580,SESS-64163,23.78,Sport,carte_prepayee,IT,desktop,137.212.59.157,6,False,945,IT,IT,False
